record_id,nli_actor_index,nli_opinion_index,nli_chunk_index,nli_actor_name,nli_opinion,match_method,occurrences,actor_turn_occurrences,transcript_start,transcript_end,matched_text,speaker_name,turn_start,turn_end,turn_attribution_verified
168,1,1,3,Vinícius Soares,Defende a inclusão de pós-graduandos nos direitos previdenciários.,NO_MATCH,0,0,,,,,,,unknown
168,1,2,0,Vinícius Soares,Solicita políticas públicas que valorizem a produção científica e garantam financiamento adequado para pesquisa.,EXACT_MATCH,1,1,18661,19128,"Com apenas 3 meses desse fundo, se esse projeto já estivesse em voga, garantiríamos inclusive um orçamento inteiro do CNPq. Ou seja, temos alternativas para garantir esse direito dos pós-graduandos. O Brasil precisa tomar uma decisão política, porque valorizar os pós-graduandos é necessário para o Brasil entrar no século XXI. Cabe destacar que o século XXI é um século de disputa das nações. Elas estão investindo tudo o que têm justamente em ciência e tecnologia.
",VINÍCIUS SOARES,8004,20234,true
168,1,2,1,Vinícius Soares,Solicita políticas públicas que valorizem a produção científica e garantam financiamento adequado para pesquisa.,NORMALIZED_EXACT_MATCH,1,1,18092,18784,"Se houver uma tomada de decisão política, conseguiremos garantir os direitos previdenciários ainda neste semestre aos pós-graduandos.

Outra fonte é o Fundo Nacional de Desenvolvimento Científico e Tecnológico. Esse é outro assunto sobre o qual precisamos nos debruçar para debater.

E uma terceira fonte é aprovar, nesta Casa, na Câmara de Deputados, o Projeto de Lei nº 5.876, de 2016, de autoria do Deputado Celso Pansera, que está hoje na Comissão de Constituição e Justiça e de Cidadania e que garante que 25% dosroyaltiesdo pré-sal vão para ciência e tecnologia. Com apenas 3 meses desse fundo, se esse projeto já estivesse em voga, garantiríamos inclusive um orçamento inteiro do CNPq.",VINÍCIUS SOARES,8004,20234,true
168,1,2,2,Vinícius Soares,Solicita políticas públicas que valorizem a produção científica e garantam financiamento adequado para pesquisa.,NORMALIZED_EXACT_MATCH,1,1,19055,19924,"Elas estão investindo tudo o que têm justamente em ciência e tecnologia.

Quando falamos de investimento em ciência e tecnologia, falamos também no investimento de recursos humanos. Hoje, China, Estados Unidos, Rússia, México, Alemanha, todos os países que vêm desenvolvendo seu parque de ciência e tecnologia têm algo em comum, não é apenas o aporte financeiro, mas também a valorização dos seus recursos humanos. Vejam, em 2012, a China lançou um projeto para formar cerca de 10 mil técnicos de alto nível nessa perspectiva de fazer com que eles avancem na fronteira do conhecimento.

Para finalizar a minha fala, aponto que, nesse processo de reconstrução do Brasil e de reindustrialização do nosso setor produtivo, o Brasil precisa tomar uma decisão de valorizar os jovens cientistas, porque só vamos alcançar o Brasil que queremos quando valorizarmos o nosso povo.",VINÍCIUS SOARES,8004,20234,true
168,1,2,3,Vinícius Soares,Solicita políticas públicas que valorizem a produção científica e garantam financiamento adequado para pesquisa.,NO_MATCH,0,0,,,,,,,unknown
168,1,3,0,Vinícius Soares,"A reforma da Previdência impactou negativamente os jovens, que agora têm dificuldades para planejar a aposentadoria.",NORMALIZED_EXACT_MATCH,1,1,10446,10949,"E olhem que só conseguimos para bolsistas até hoje; para as não bolsistas, ainda é preciso muita luta. De fato há essa ausência de direitos, esse eclipse mesmo de direitos sociais. E esse eclipse de direitos leva justamente à condição que existe hoje de desvalorização da juventude pesquisadora. E isso é a desvalorização da representação da própria bolsa de estudo.

Recentemente houve um reajuste nela, que foi um avanço importante que o Brasil fez, mas ainda não contempla toda a defasagem histórica.",VINÍCIUS SOARES,8004,20234,true
168,1,3,1,Vinícius Soares,"A reforma da Previdência impactou negativamente os jovens, que agora têm dificuldades para planejar a aposentadoria.",NO_MATCH,0,0,,,,,,,unknown
168,1,3,2,Vinícius Soares,"A reforma da Previdência impactou negativamente os jovens, que agora têm dificuldades para planejar a aposentadoria.",NO_MATCH,0,0,,,,,,,unknown
168,1,3,3,Vinícius Soares,"A reforma da Previdência impactou negativamente os jovens, que agora têm dificuldades para planejar a aposentadoria.",NORMALIZED_EXACT_MATCH,1,1,15858,16854,"Então, precisamos fazer um debate sério sobre isso, que inclusive é consequência grave e nociva à saúde dos pós-graduandos. Então, temos que continuar pautando este tema enquanto Associação Nacional de Pós-Graduandos, para que possamos garantir uma cesta de direitos básicos aos pós-graduandos: estudantis, trabalhistas e previdenciários.

E, quando falamos de previdência, que é justamente uma das nossas principais pautas políticas hoje, nós nos referimos a garantir o reconhecimento desse tempo que passamos no mestrado e doutorado e a incluí-lo em nosso tempo de previdência. O Estado brasileiro não pode continuar fechando os olhos para esse segmento social, que é tão importante para o nosso desenvolvimento nacional.

Vejam, hoje já temos um direito positivo para os pós-graduandos, porque os residentes em saúde, que são pós-graduandos brasileiros na especialidade, na formaçãolato sensu, já têm o direito garantido de contar esse tempo que passam na residência como tempo de previdência.",VINÍCIUS SOARES,8004,20234,true
168,1,4,0,Vinícius Soares,É necessário um apoio mais efetivo das universidades e do governo para os pós-graduandos.,EXACT_MATCH,1,1,18661,19128,"Com apenas 3 meses desse fundo, se esse projeto já estivesse em voga, garantiríamos inclusive um orçamento inteiro do CNPq. Ou seja, temos alternativas para garantir esse direito dos pós-graduandos. O Brasil precisa tomar uma decisão política, porque valorizar os pós-graduandos é necessário para o Brasil entrar no século XXI. Cabe destacar que o século XXI é um século de disputa das nações. Elas estão investindo tudo o que têm justamente em ciência e tecnologia.
",VINÍCIUS SOARES,8004,20234,true
168,1,4,1,Vinícius Soares,É necessário um apoio mais efetivo das universidades e do governo para os pós-graduandos.,NORMALIZED_EXACT_MATCH,1,1,15858,16854,"Então, precisamos fazer um debate sério sobre isso, que inclusive é consequência grave e nociva à saúde dos pós-graduandos. Então, temos que continuar pautando este tema enquanto Associação Nacional de Pós-Graduandos, para que possamos garantir uma cesta de direitos básicos aos pós-graduandos: estudantis, trabalhistas e previdenciários.

E, quando falamos de previdência, que é justamente uma das nossas principais pautas políticas hoje, nós nos referimos a garantir o reconhecimento desse tempo que passamos no mestrado e doutorado e a incluí-lo em nosso tempo de previdência. O Estado brasileiro não pode continuar fechando os olhos para esse segmento social, que é tão importante para o nosso desenvolvimento nacional.

Vejam, hoje já temos um direito positivo para os pós-graduandos, porque os residentes em saúde, que são pós-graduandos brasileiros na especialidade, na formaçãolato sensu, já têm o direito garantido de contar esse tempo que passam na residência como tempo de previdência.",VINÍCIUS SOARES,8004,20234,true
168,1,4,2,Vinícius Soares,É necessário um apoio mais efetivo das universidades e do governo para os pós-graduandos.,NORMALIZED_EXACT_MATCH,1,1,8559,9149,"Isso é um importante debate, mas, para iniciarmos este debate, precisamos falar um pouco quem são os pós-graduandos hoje no País. Hoje, os pós-graduandos são especialmente aqueles recém-graduados que estão em formação continuada, seja em pós-graduaçãolato sensu, seja em pós-graduaçãostricto sensu.

Quando olhamos para ostricto sensu, especialmente depois do Parecer Sucupira, de 1965, vemos que a pós-graduação tem, na prática, três funções sociais. A primeira função social é a de formar professores; a segunda função social é a de capacitar tecnicamente esse corpo que está em formação;",VINÍCIUS SOARES,8004,20234,true
168,1,4,3,Vinícius Soares,É necessário um apoio mais efetivo das universidades e do governo para os pós-graduandos.,NO_MATCH,0,0,,,,,,,unknown
168,2,0,0,Mercedes Bustamante,Há dificuldades de repasse de recursos para universidades estaduais.,NORMALIZED_EXACT_MATCH,1,1,87586,88197,"Então, esse é o momento importante para que o Congresso realmente indique, por meio de uma ação efetiva, a importância da educação, da ciência e da tecnologia na Lei Orçamentária Anual de 2024.

Eu fico muito feliz de ver que há esse impulso para o reitor. A CAPES também tem muitas dificuldades de repasse para as universidades estaduais através dos convênios, e nós precisávamos realmente trabalhar de forma conjunta para a redução dessas dificuldades de modo que as universidades estaduais e municipais tenham acesso mais rápido e ágil aos recursos federais.

Então, Deputada, muito obrigada e conte conosco.",MERCEDES BUSTAMANTE,86162,88199,true
168,2,0,1,Mercedes Bustamante,Há dificuldades de repasse de recursos para universidades estaduais.,EXACT_MATCH,1,1,86937,87780,"A CAPES, infelizmente, vem, para 2024, na proposta de Lei Orçamentária, com um orçamento menor que 2023 apesar de o sistema de pós-graduação estar crescendo de 2023 para 2024. Isso nos coloca também numa situação de maior restrição para o acompanhamento dos novos programas que entram no sistema. Então, vai ser muito importante nesse momento de debate, sobretudo, nesta Comissão de Educação, que se olhe com muita atenção, com carinho e entendimento para a importância da recuperação. Nós ainda não recuperamos as perdas orçamentárias dos últimos anos, nem conseguimos restabelecer o custeio para as nossas universidades da forma como gostaríamos. Então, esse é o momento importante para que o Congresso realmente indique, por meio de uma ação efetiva, a importância da educação, da ciência e da tecnologia na Lei Orçamentária Anual de 2024.
",MERCEDES BUSTAMANTE,86162,88199,true
168,2,0,2,Mercedes Bustamante,Há dificuldades de repasse de recursos para universidades estaduais.,NORMALIZED_EXACT_MATCH,1,1,86623,87112,"Eu acho que esse vai ser o momento realmente de alavancar várias das ações de que o País precisa.

Eu vou fechar talvez com uma demanda da CAPES. O Prof. Galvão já fez essa demanda a esta Casa, ao Parlamento, solicitando-lhes que olhem com muita atenção e com muito carinho a proposta de Lei Orçamentária de 2024. A CAPES, infelizmente, vem, para 2024, na proposta de Lei Orçamentária, com um orçamento menor que 2023 apesar de o sistema de pós-graduação estar crescendo de 2023 para 2024.",MERCEDES BUSTAMANTE,86162,88199,true
168,2,0,3,Mercedes Bustamante,Há dificuldades de repasse de recursos para universidades estaduais.,EXACT_MATCH,1,1,28184,28702,"Nós observamos, ademais, uma evasão de maiores proporções nas engenharias, nas ciências exatas e da terra, o que é um problema para o País como um todo. Observamos, também, a dificuldade das instituições de lidarem com questões específicas dos discentes, como a maternidade. Eu aproveitei a oportunidade e já passei para a Deputada Alice uma proposta, que a CAPES elaborou, juntamente com o CNPq, de medida provisória para estender a licença, que não seria mais uma licença-maternidade, mas, sim, uma licença parental.",MERCEDES BUSTAMANTE,20597,36929,true
168,2,1,0,Mercedes Bustamante,"A proposta de Lei Orçamentária de 2024 para a CAPES é menor do que a de 2023, o que representa uma restrição para novos programas.",EXACT_MATCH,1,1,86937,87780,"A CAPES, infelizmente, vem, para 2024, na proposta de Lei Orçamentária, com um orçamento menor que 2023 apesar de o sistema de pós-graduação estar crescendo de 2023 para 2024. Isso nos coloca também numa situação de maior restrição para o acompanhamento dos novos programas que entram no sistema. Então, vai ser muito importante nesse momento de debate, sobretudo, nesta Comissão de Educação, que se olhe com muita atenção, com carinho e entendimento para a importância da recuperação. Nós ainda não recuperamos as perdas orçamentárias dos últimos anos, nem conseguimos restabelecer o custeio para as nossas universidades da forma como gostaríamos. Então, esse é o momento importante para que o Congresso realmente indique, por meio de uma ação efetiva, a importância da educação, da ciência e da tecnologia na Lei Orçamentária Anual de 2024.
",MERCEDES BUSTAMANTE,86162,88199,true
168,2,1,1,Mercedes Bustamante,"A proposta de Lei Orçamentária de 2024 para a CAPES é menor do que a de 2023, o que representa uma restrição para novos programas.",NORMALIZED_EXACT_MATCH,1,1,86623,87112,"Eu acho que esse vai ser o momento realmente de alavancar várias das ações de que o País precisa.

Eu vou fechar talvez com uma demanda da CAPES. O Prof. Galvão já fez essa demanda a esta Casa, ao Parlamento, solicitando-lhes que olhem com muita atenção e com muito carinho a proposta de Lei Orçamentária de 2024. A CAPES, infelizmente, vem, para 2024, na proposta de Lei Orçamentária, com um orçamento menor que 2023 apesar de o sistema de pós-graduação estar crescendo de 2023 para 2024.",MERCEDES BUSTAMANTE,86162,88199,true
168,2,1,2,Mercedes Bustamante,"A proposta de Lei Orçamentária de 2024 para a CAPES é menor do que a de 2023, o que representa uma restrição para novos programas.",NORMALIZED_EXACT_MATCH,1,1,87586,88197,"Então, esse é o momento importante para que o Congresso realmente indique, por meio de uma ação efetiva, a importância da educação, da ciência e da tecnologia na Lei Orçamentária Anual de 2024.

Eu fico muito feliz de ver que há esse impulso para o reitor. A CAPES também tem muitas dificuldades de repasse para as universidades estaduais através dos convênios, e nós precisávamos realmente trabalhar de forma conjunta para a redução dessas dificuldades de modo que as universidades estaduais e municipais tenham acesso mais rápido e ágil aos recursos federais.

Então, Deputada, muito obrigada e conte conosco.",MERCEDES BUSTAMANTE,86162,88199,true
168,2,1,3,Mercedes Bustamante,"A proposta de Lei Orçamentária de 2024 para a CAPES é menor do que a de 2023, o que representa uma restrição para novos programas.",NORMALIZED_EXACT_MATCH,1,1,31276,31833,"Este foi o programa que sofreu mais fortemente com a redução de oferta de bolsas nos últimos anos.

A ideia, portanto, é retomar o Programa Nacional de Pós-Doutorado, nosso PNPD, e iniciar, ainda neste ano, a oferta dos cursos 5, 6 e 7. Há, também, a articulação com o CNPq para que a CAPES volte a prover bolsas de pós-doutorado para os INCTs, de modo a estimular a permanência de bolsistas de pós-doutorado. A partir dos próximos anos, seriam incorporados os demais programas de pós-graduação.

Outro aspecto importante foi o reajuste do valor das bolsas.",MERCEDES BUSTAMANTE,20597,36929,true
168,2,2,0,Mercedes Bustamante,É essencial recuperar as perdas orçamentárias dos últimos anos para o fortalecimento da pós-graduação.,EXACT_MATCH,1,1,86937,87780,"A CAPES, infelizmente, vem, para 2024, na proposta de Lei Orçamentária, com um orçamento menor que 2023 apesar de o sistema de pós-graduação estar crescendo de 2023 para 2024. Isso nos coloca também numa situação de maior restrição para o acompanhamento dos novos programas que entram no sistema. Então, vai ser muito importante nesse momento de debate, sobretudo, nesta Comissão de Educação, que se olhe com muita atenção, com carinho e entendimento para a importância da recuperação. Nós ainda não recuperamos as perdas orçamentárias dos últimos anos, nem conseguimos restabelecer o custeio para as nossas universidades da forma como gostaríamos. Então, esse é o momento importante para que o Congresso realmente indique, por meio de uma ação efetiva, a importância da educação, da ciência e da tecnologia na Lei Orçamentária Anual de 2024.
",MERCEDES BUSTAMANTE,86162,88199,true
168,2,2,1,Mercedes Bustamante,É essencial recuperar as perdas orçamentárias dos últimos anos para o fortalecimento da pós-graduação.,NORMALIZED_EXACT_MATCH,1,1,31276,31833,"Este foi o programa que sofreu mais fortemente com a redução de oferta de bolsas nos últimos anos.

A ideia, portanto, é retomar o Programa Nacional de Pós-Doutorado, nosso PNPD, e iniciar, ainda neste ano, a oferta dos cursos 5, 6 e 7. Há, também, a articulação com o CNPq para que a CAPES volte a prover bolsas de pós-doutorado para os INCTs, de modo a estimular a permanência de bolsistas de pós-doutorado. A partir dos próximos anos, seriam incorporados os demais programas de pós-graduação.

Outro aspecto importante foi o reajuste do valor das bolsas.",MERCEDES BUSTAMANTE,20597,36929,true
168,2,2,2,Mercedes Bustamante,É essencial recuperar as perdas orçamentárias dos últimos anos para o fortalecimento da pós-graduação.,EXACT_MATCH,1,1,30883,31375,"Quais são as estratégias em curso e em planejamento para lidarmos com alguns destes desafios? A primeira é a retomada do Programa Nacional de Pós-Doutorado. As bolsas de pós-doutorado têm papel fundamental na permanência do recém-graduado. O doutor demora em torno de 5 anos para entrar no mercado de trabalho, para ser incorporado, e a bolsa de pós-doutorado faz este mecanismo de transição. Este foi o programa que sofreu mais fortemente com a redução de oferta de bolsas nos últimos anos.
",MERCEDES BUSTAMANTE,20597,36929,true
168,2,2,3,Mercedes Bustamante,É essencial recuperar as perdas orçamentárias dos últimos anos para o fortalecimento da pós-graduação.,NORMALIZED_EXACT_MATCH,1,1,27710,28336,"É muito interessante observar que, até alguns anos, nós ofertávamos bolsa para cerca de 40% dos pós-graduandos no País e hoje nós ofertamos somente para um terço dos pós-graduandos. São aproximadamente 300 mil pós-graduandos. Nós conseguimos colocar 100 mil bolsas dentro do sistema. Isso significa que o percentual de pós-graduandos que estão sendo atendidos por bolsas vem diminuindo, em função de toda a crise de financiamento que nós sofremos na ciência e na educação.

Nós observamos, ademais, uma evasão de maiores proporções nas engenharias, nas ciências exatas e da terra, o que é um problema para o País como um todo.",MERCEDES BUSTAMANTE,20597,36929,true
168,3,0,0,Ricardo Galvão,"A ciência e a tecnologia sofreram com cortes orçamentários nos últimos anos, afetando laboratórios de pesquisa.",NORMALIZED_EXACT_MATCH,1,1,88903,89305,"No Ciência sem Fronteiras, tiraram 13 bilhões de reais do FNDCT, recursos essenciais para os laboratórios de pesquisa e para o aumento da ciência no Brasil. Os laboratórios de pesquisa no Brasil estão em situação terrível depois desses últimos 4 anos.

Então, por favor, 500 milhões de reais, Deputada, para tirar do Orçamento é só fazer assim com os dedos. Por favor, não coloquem essa carga no FNDCT.",RICARDO GALVÃO,88341,89307,true
168,3,0,1,Ricardo Galvão,"A ciência e a tecnologia sofreram com cortes orçamentários nos últimos anos, afetando laboratórios de pesquisa.",EXACT_MATCH,1,1,49161,49544,"Sabem qual é o orçamento da Fundação para a Ciência e a Tecnologia de Portugal? É de 650 milhões de euros, ou 3 bilhões e tantos reais, duas vezes maior que o orçamento do CNPq, com cerca de 40 mil doutores, como eu disse. Nós estamos muito aquém, Deputada. Temos que olhar isso na nossa próxima PLOA. Espero que abram o coração para os cientistas e para os alunos de pós-graduação.
",RICARDO GALVÃO,37721,49592,true
168,3,0,2,Ricardo Galvão,"A ciência e a tecnologia sofreram com cortes orçamentários nos últimos anos, afetando laboratórios de pesquisa.",EXACT_MATCH,1,1,44852,45176,"Não há uma empresa de TI! Não há uma empresa de inovação acionada pela ciência! Isso mostra que nós estamos com um problema seriíssimo. O CNPq e a CAPES não podem fazer muito, mas deve haver uma ação articulada do Governo para que nós nos fortaleçamos cada vez mais. As empresas precisam ter seu processo de desenvolvimento.",RICARDO GALVÃO,37721,49592,true
168,3,0,3,Ricardo Galvão,"A ciência e a tecnologia sofreram com cortes orçamentários nos últimos anos, afetando laboratórios de pesquisa.",NORMALIZED_EXACT_MATCH,1,1,47359,47950,"Nós precisamos perder um pouco da visão paternalística sobre o aluno de pós-graduação. Temos que vê-lo como um jovem que está começando a fazer pesquisa.

É claro que nós esperamos, Deputada, que haja recursos para pagamento do seguro-saúde e do INSS, e que esses recursos não saiam dos orçamentos atuais do CNPq e da CAPES.(Risos.)É preciso ter recursos adicionais, senão haverá uma redução dos nossos orçamentos. Que no futuro nós evolvamos, a começar pelos pós-doutorados, até os doutorados e depois até os mestrados, para o contrato temporário. É como faz, se não me engano, a Argentina.",RICARDO GALVÃO,37721,49592,true
168,3,1,0,Ricardo Galvão,É contra a utilização de fundos do FNDCT para cobrir áreas sociais devido à experiência negativa anterior.,EXACT_MATCH,1,1,88551,89059,"Só vou dar uma mensagem para o meu grande amigo Vinícius. Eu não quis falar na primeira exposição, não me lembro, mas ele deu três alternativas para conseguir os 500 milhões para a área social. A única alternativa que eu não gostaria, Vinícius, em que se insistisse, desculpe, é na questão de usar o FNDCT. Nós temos uma experiência terrível no FNDCT. No Ciência sem Fronteiras, tiraram 13 bilhões de reais do FNDCT, recursos essenciais para os laboratórios de pesquisa e para o aumento da ciência no Brasil.",RICARDO GALVÃO,88341,89307,true
168,3,1,1,Ricardo Galvão,É contra a utilização de fundos do FNDCT para cobrir áreas sociais devido à experiência negativa anterior.,NORMALIZED_EXACT_MATCH,1,1,88903,89305,"No Ciência sem Fronteiras, tiraram 13 bilhões de reais do FNDCT, recursos essenciais para os laboratórios de pesquisa e para o aumento da ciência no Brasil. Os laboratórios de pesquisa no Brasil estão em situação terrível depois desses últimos 4 anos.

Então, por favor, 500 milhões de reais, Deputada, para tirar do Orçamento é só fazer assim com os dedos. Por favor, não coloquem essa carga no FNDCT.",RICARDO GALVÃO,88341,89307,true
168,3,1,2,Ricardo Galvão,É contra a utilização de fundos do FNDCT para cobrir áreas sociais devido à experiência negativa anterior.,NORMALIZED_EXACT_MATCH,1,1,46206,46664,"Eis a questão: como nós vamos fortalecer a profissionalização dos alunos de mestrado e de doutorado? Isso sempre me preocupou muito. Há um projeto de lei na Câmara, como foi mencionado.

Desculpe-me, Vinícius, eu já mencionei isto para você, e nós estamos fazendo o mesmo no CNPq agora, mas eu digo que sempre me incomoda a visão de o INSS e a aposentadoria terem mais recursos. Eu julgo que a solução que nós devemos almejar no futuro é a solução holandesa.",RICARDO GALVÃO,37721,49592,true
168,3,1,3,Ricardo Galvão,É contra a utilização de fundos do FNDCT para cobrir áreas sociais devido à experiência negativa anterior.,NORMALIZED_EXACT_MATCH,1,1,38110,38609,"Digo isso porque surge uma demanda, pois nós estamos elaborando a PLOA. Houve cortes na LOA, na área da educação, e nós vamos precisar de uma ação muito forte dos Parlamentares em defesa da educação, da ciência e da tecnologia, para recuperarmos um pouco dos recursos decorrentes dos cortes que tivemos.

É sempre muito bom falar depois da Profa. Mercedes Bustamante, porque ela não só fala em pé, mas também mostra que é uma professora mesmobona fide: tem toda uma didática, apresenta bem os dados!",RICARDO GALVÃO,37721,49592,true
168,3,2,0,Ricardo Galvão,"Defende maior investimento em ciência, tecnologia e inovação como uma forma de desenvolvimento, não como gasto.",EXACT_MATCH,1,1,44852,45176,"Não há uma empresa de TI! Não há uma empresa de inovação acionada pela ciência! Isso mostra que nós estamos com um problema seriíssimo. O CNPq e a CAPES não podem fazer muito, mas deve haver uma ação articulada do Governo para que nós nos fortaleçamos cada vez mais. As empresas precisam ter seu processo de desenvolvimento.",RICARDO GALVÃO,37721,49592,true
168,3,2,1,Ricardo Galvão,"Defende maior investimento em ciência, tecnologia e inovação como uma forma de desenvolvimento, não como gasto.",EXACT_MATCH,1,1,41342,41961,"A Profa. Mercedes pontuou isso, mas eu gostaria de aprofundar um pouco mais este ponto. Nós estamos deficientes na formação de doutores para o meio empresarial, para trabalharem nas indústrias e promoverem o que eu gosto de chamar de inovação acionada pela ciência. Falam em reindustrialização do País, mas esta reindustrialização não pode ser baseada no fordismo da produção em massa. Agora nós estamos avançando na economia do conhecimento e, se o País não tiver um nível muito alto de formação e uma sociedade que tenha uma alfabetização científica mais aprofundada, nós vamos ficar para trás, fortemente para trás.
",RICARDO GALVÃO,37721,49592,true
168,3,2,2,Ricardo Galvão,"Defende maior investimento em ciência, tecnologia e inovação como uma forma de desenvolvimento, não como gasto.",NORMALIZED_EXACT_MATCH,1,1,88903,89305,"No Ciência sem Fronteiras, tiraram 13 bilhões de reais do FNDCT, recursos essenciais para os laboratórios de pesquisa e para o aumento da ciência no Brasil. Os laboratórios de pesquisa no Brasil estão em situação terrível depois desses últimos 4 anos.

Então, por favor, 500 milhões de reais, Deputada, para tirar do Orçamento é só fazer assim com os dedos. Por favor, não coloquem essa carga no FNDCT.",RICARDO GALVÃO,88341,89307,true
168,3,2,3,Ricardo Galvão,"Defende maior investimento em ciência, tecnologia e inovação como uma forma de desenvolvimento, não como gasto.",EXACT_MATCH,1,1,49161,49544,"Sabem qual é o orçamento da Fundação para a Ciência e a Tecnologia de Portugal? É de 650 milhões de euros, ou 3 bilhões e tantos reais, duas vezes maior que o orçamento do CNPq, com cerca de 40 mil doutores, como eu disse. Nós estamos muito aquém, Deputada. Temos que olhar isso na nossa próxima PLOA. Espero que abram o coração para os cientistas e para os alunos de pós-graduação.
",RICARDO GALVÃO,37721,49592,true
168,4,0,0,Jackson Raymundo,É necessário avançar no financiamento da educação e da ciência e tecnologia.,EXACT_MATCH,1,1,52264,53134,"Já foi dito aqui, e eu quero repetir, que para nós, na Secretaria de Educação Superior do MEC, é fundamental essa visão de que a educação superior é central quando pensamos num projeto de desenvolvimento nacional soberano. Nós não teremos um país de fato soberano, um país que de fato tenha respeitabilidade científica, se não valorizarmos os nossos pesquisadores, se não fizermos forte investimento em todos os níveis da educação, se não tivermos orçamento e gestão na ciência e tecnologia, no conjunto da educação. Para nós é fundamental esse olhar. O MEC tem a CAPES, com seu corpo técnico de excelência, que é fundamental, há muitas décadas, como agência que fomenta as políticas voltadas ao aperfeiçoamento do setor sempre com o olhar direcionado para os mestrados e doutorados. Isso tem sido essencial principalmente nos momentos em que a educação está sob ataque.",JACKSON RAYMUNDO,50157,59699,true
168,4,0,1,Jackson Raymundo,É necessário avançar no financiamento da educação e da ciência e tecnologia.,NO_MATCH,0,0,,,,,,,unknown
168,4,0,2,Jackson Raymundo,É necessário avançar no financiamento da educação e da ciência e tecnologia.,NO_MATCH,0,0,,,,,,,unknown
168,4,0,3,Jackson Raymundo,É necessário avançar no financiamento da educação e da ciência e tecnologia.,NORMALIZED_EXACT_MATCH,1,1,59024,59613,"Sabemos que isso na pós-graduação tem sido um tanto menor do que nos cursos de graduação, mas é algo que deve nos nortear em relação à expansão da educação superior.

Encerro dizendo que o combate às assimetrias, às desigualdades regionais também tem que estar no horizonte. Aquele quadro que nós vimos com um mapa que mostra indicadores muito distintos de região para região é algo com o que nós estamos preocupados, que tem que ser enfrentado. Portanto, também está no nosso horizonte, durante essa gestão, promover bastantes avanços nesse sentido.

Nós ficamos à disposição da Comissão.",JACKSON RAYMUNDO,50157,59699,true
168,4,1,0,Jackson Raymundo,O Ministério da Educação está disponível para parcerias que promovam a expansão e melhoria da educação superior no Brasil.,NO_MATCH,0,0,,,,,,,unknown
168,4,1,1,Jackson Raymundo,O Ministério da Educação está disponível para parcerias que promovam a expansão e melhoria da educação superior no Brasil.,NORMALIZED_EXACT_MATCH,1,1,54786,55419,"O tempo todo temos nos debruçado para garantir esses direitos, bem como a expansão das universidades federais, em especial dos cursos de medicina. Acho que muita gente aqui já viu que dentro do Mais Médicos está previsto o fomento à criação de mais cursos médicos. Neste novo momento, nossa preocupação está voltada para os campos de prática e as residências, tanto no Ministério da Educação quanto no Ministério da Saúde, para que não tenhamos problemas. Tem sido bastante criterioso o olhar dos Ministérios para que tenhamos campos de prática nessa ampliação dos cursos de medicina.

Falei há pouco da expansão da educação superior",JACKSON RAYMUNDO,50157,59699,true
168,4,1,2,Jackson Raymundo,O Ministério da Educação está disponível para parcerias que promovam a expansão e melhoria da educação superior no Brasil.,NORMALIZED_EXACT_MATCH,1,1,53561,54280,"Então, há essa preocupação com olink, com a conexão entre o que é feito dentro das universidades e aquilo que a sociedade espera das nossas universidades. Eu cito principalmente as públicas, que têm tido papel fundamental na pesquisa. A imensa maioria da pesquisa feita no Brasil se dá no âmbito das universidades federais e estaduais, então é fundamental valorizarmos a importância da CAPES, a importância dos programas de pós-graduação.

Na Secretaria de Educação Superior, temos trabalhado no acompanhamento das políticas de pós-graduação, mas de algumas em especial, como as residências em saúde. A ANPG esteve conosco recentemente e nós conversamos sobre as residências multiprofissionais e as residências médicas.",JACKSON RAYMUNDO,50157,59699,true
168,4,1,3,Jackson Raymundo,O Ministério da Educação está disponível para parcerias que promovam a expansão e melhoria da educação superior no Brasil.,NO_MATCH,0,0,,,,,,,unknown
184,0,0,0,Guilherme Coutinho Calheiros,O desenvolvimento de parques tecnológicos é crucial para a inovação.,NO_MATCH,0,0,,,,,,,unknown
184,0,0,1,Guilherme Coutinho Calheiros,O desenvolvimento de parques tecnológicos é crucial para a inovação.,NORMALIZED_EXACT_MATCH,1,1,7697,8820,"Para nós termos efetivamente capacidade de transformar esse conhecimento em soluções, é preciso existir um conjunto de condições — condições legais, condições regulatórias, condições estratégicas — para se criarem políticas e programas que possibilitem que a produção do conhecimento se transforme em tecnologia e que essa tecnologia se transforme em inovação e chegue ao mercado.

Quem provê essas condições; quem cria, regulamenta, financia, cria programas, em sua normalidade, é o poder público aqui nesta Casa, onde se criam as leis que tornam viável que esse processo ocorra de uma forma mais fluida; que as empresas consigam produzir tecnologia e produzir inovação de uma forma mais fluida; que nós consigamos ter incentivos e capacidade de financiamento para produzir ciência.

Então, o que nós temos e trazemos como experiência é que nós não fazemos sozinhos ciência, tecnologia e inovação. É muito difícil aqui nomear uma empresa, uma instituição que sozinha faça esses três processos. Para fazermos ciência, tecnologia e inovação, nós precisamos da academia, precisamos das empresas e precisamos do poder público.",GUILHERME COUTINHO CALHEIROS,4466,11719,true
